0021 17:51:01.97 -30:02:00.2 BLG100.2 119749 3094.519382 -0.096909 0.093552 9.532813 -1.221329 1.399544 0.458382 -0.129482 0.098796 0.512758 -0.138682 0.223566 17.078069 -0.000386 0.000404 19945.974495 2085 21.588 0.223 2004-BLG-115 -
0022 17:52:09.43 -30:03:01.3 BLG100.2 164216 4635.153622 -0.016638 0.015446 37.971852 -1.651167 1.169601 0.015255 -0.001601 0.001525 0.738435 -0.026205 0.039520 19.231689 -0.002253 0.002255 3269.302151 2388 99.999 9.999 2008-BLG-303 -
0023 17:52:13.07 -30:03:30.3 BLG100.2 164721 3795.421201 -0.082390 0.076755 6.025499 -0.463947 0.884490 0.288698 -0.036700 0.059969 0.902276 -0.215282 0.145753 18.655000 -0.001591 0.001591 6201.018084 2388 99.999 9.999 - -
0024 17:51:28.62 -30:01:00.2 BLG100.2 188384 3912.877724 -0.024416 0.025574 5.840109 -0.262165 0.348654 0.265964 -0.018859 0.021966 0.963243 -0.098246 0.086255 18.645523 -0.001384 0.001413 2979.014294 2387 99.999 9.999 - -
0025 17:51:48.79 -30:00:15.9 BLG100.2 201309 3135.171722 -0.121332 0.117585 12.810728 -1.652077 1.910004 0.282024 -0.052400 0.067166 0.594052 -0.129485 0.186223 18.349130 -0.001073 0.000999 3720.610376 2344 99.999 9.999 2004-BLG-192 -
0026 17:51:05.19 -29:58:58.9 BLG100.3 1858 3819.777872 -0.029740 0.027976 21.901028 -2.271652 3.773155 0.051051 -0.007149 0.008610 0.700065 -0.113249 0.100024 19.953450 -0.013756 0.015034 978.576777 653 99.999 9.999 2006-BLG-097 -
0027 17:51:35.90 -29:59:08.8 BLG100.3 21115 3194.345685 -0.455844 0.533224 40.419985 -11.143352 14.425585 0.118756 -0.039454 0.066169 0.116231 -0.039323 0.074611 19.140657 -0.002092 0.002188 2402.898762 2385 99.999 9.999 - -
0028 17:51:20.69 -29:55:52.1 BLG100.3 63514 3115.795836 -0.117962 0.124314 5.653413 -1.086512 2.262813 0.381420 -0.144852 0.151985 0.586860 -0.277629 0.345530 18.774618 -0.001483 0.001430 2853.568806 2388 21.569 0.184 2004-BLG-167 -
0029 17:51:34.32 -29:55:19.7 BLG100.3 74159 2443.200937 -0.072300 0.060732 38.487010 -5.796769 6.587818 0.002225 -0.011397 0.016117 0.010822 -0.001901 0.002508 16.608827 -0.000258 0.000247 4637.863876 2388 20.088 0.076 2002-BLG-193 -
0030 17:52:06.70 -29:55:16.2 BLG100.3 98639 3065.940688 -0.543647 0.553469 22.589797 -2.180248 4.664225 0.448075 -0.123493 0.072495 0.862350 -0.298770 0.210972 19.014171 -0.001880 0.001951 4440.646941 2388 99.999 9.999 2004-BLG-028 -
0031 17:51:29.95 -29:54:19.7 BLG100.3 123110 4243.516713 -0.095834 0.089730 6.631141 -1.487957 1.523705 0.408378 -0.183294 0.101790 0.159841 -0.051525 0.120767 16.799766 -0.000283 0.000291 3391.711149 2388 20.080 0.067 2007-BLG-250 -
0032 17:51:25.78 -29:53:50.6 BLG100.3 123957 3088.500011 -0.326868 0.298112 25.923759 -2.550404 3.435278 0.493918 -0.088542 0.086958 0.762400 -0.190574 0.219857 18.271121 -0.000884 0.000967 2504.464078 2388 99.999 9.999 2004-BLG-034 -
0033 17:52:01.31 -29:53:56.2 BLG100.3 144687 3155.835691 -0.325041 0.302196 281.118346 -76.068861 72.714133 0.018223 -0.007665 0.004056 0.001763 -0.000379 0.000734 15.804487 -0.000151 0.000140 4693.397757 2379 19.976 0.077 2004-BLG-281 -
0034 17:52:00.25 -29:54:39.7 BLG100.3 147281 4209.446231 -0.061710 0.065472 9.944647 -1.373401 1.865160 0.080589 -0.021768 0.025282 0.584791 -0.125279 0.148907 19.182354 -0.002140 0.002251 3195.601152 2388 99.999 9.999 2007-BLG-166 -
0035 17:51:05.26 -29:52:11.6 BLG100.3 167671 3802.264525 -0.047350 0.044369 19.227266 -0.905717 0.846307 0.268731 -0.020916 0.017090 0.802480 -0.060314 0.079308 17.607753 -0.000533 0.000553 3261.911190 2379 21.338 0.144 2006-BLG-018 -
0036 17:52:14.55 -29:50:51.9 BLG100.3 210689 4230.650331 -0.069634 0.076230 4.701300 -1.989303 3.076713 0.195332 -0.359074 0.376173 0.188739 -0.100118 0.386535 18.285100 -0.001261 0.001274 2104.794240 1607 20.213 0.064 2007-BLG-219 -
0037 17:51:32.62 -29:48:38.2 BLG100.4 17039 3111.565008 -0.360437 0.393548 274.421844 -35.901938 61.306503 0.042815 -0.007178 0.008653 0.004146 -0.000855 0.000719 15.247489 -0.000111 0.000122 6878.210421 2388 19.925 0.060 2004-BLG-135 -
0038 17:51:38.28 -29:47:16.3 BLG100.4 73670 3500.351129 -0.206016 0.226130 21.496047 -1.167436 2.243951 0.451066 -0.067990 0.042808 0.903771 -0.188712 0.129997 18.347109 -0.001045 0.001021 3064.273387 2388 99.999 9.999 2005-BLG-172 -
0039 17:52:16.62 -29:44:25.7 BLG100.4 159146 3821.986681 -0.367322 0.331983 26.219421 -5.384436 6.587915 0.350699 -0.157553 0.102577 0.383044 -0.134135 0.263535 18.780129 -0.001613 0.001633 3680.812729 2387 99.999 9.999 2006-BLG-098 -
0040 17:51:42.83 -29:42:44.0 BLG100.4 187869 4655.468913 -0.194786 0.208103 9.017581 -2.790134 4.315612 0.385481 -0.300485 0.167290 0.111548 -0.057061 0.160661 17.449923 -0.000486 0.000517 3039.628566 2387 99.999 9.999 2008-BLG-454 -
0041 17:52:15.81 -29:42:16.4 BLG100.4 206107 3768.767002 -1.408535 1.691512 65.429572 -5.419563 5.426239 0.200850 -0.029390 0.037795 0.080326 -0.013938 0.018263 16.209163 -0.000214 0.000218 5230.918659 2362 20.067 0.096 2006-BLG-019 -
0042 17:50:48.09 -29:49:30.3 BLG100.5 29000 2425.592752 -0.016878 0.014881 37.171803 -5.268574 2.652482 0.024893 -0.005956 0.002381 0.413656 -0.033353 0.094080 19.191513 -0.002392 0.002319 3820.376105 2386 99.999 9.999 - -
0043 17:49:38.48 -29:55:46.5 BLG100.6 37372 2464.619940 -0.283573 0.298712 10.490580 -3.666367 11.352844 0.045379 -0.292395 0.370797 0.352139 -0.244406 0.532997 19.805891 -0.004478 0.004444 2569.820021 1724 99.999 9.999 - -
0044 17:49:47.24 -29:56:42.2 BLG100.6 38608 3138.501451 -0.163254 0.158570 101.896908 -7.221678 7.646958 0.107452 -0.010934 0.009488 0.947904 -0.089039 0.103006 19.966296 -0.004394 0.003996 3000.910130 2381 99.999 9.999 2004-BLG-131 -
0045 17:50:33.56 -29:56:15.4 BLG100.6 57621 4550.243355 -0.062672 0.058414 32.471725 -2.249212 2.654047 0.091636 -0.009249 0.009105 0.050782 -0.005164 0.005289 16.262367 -0.000209 0.000219 5729.228166 2388 17.908 0.015 2008-BLG-144 -
0046 17:49:49.54 -29:54:05.4 BLG100.6 79092 4949.326560 -0.020184 0.018622 26.722194 -1.212932 1.182750 0.124305 -0.006740 0.007500 0.844789 -0.049190 0.055641 18.368685 -0.000955 0.001010 2783.476160 2388 99.999 9.999 2009-BLG-093 -
0047 17:50:13.79 -29:52:42.1 BLG100.6 87913 3169.253942 -0.522478 0.498231 47.883011 -12.432089 17.809133 0.224815 -0.124208 0.079514 0.057426 -0.022473 0.042933 17.342199 -0.000427 0.000453 2971.066956 2388 99.999 9.999 2004-BLG-301 -
0048 17:50:09.90 -29:52:59.0 BLG100.6 91567 4365.272296 -0.377273 0.360911 181.524743 -20.421599 20.738850 0.086767 -0.011251 0.014621 0.572940 -0.074314 0.099100 20.412081 -0.007453 0.007601 2083.368254 2364 99.999 9.999 2007-BLG-440 -
0049 17:50:25.92 -29:52:48.4 BLG100.6 93188 4657.302150 -0.180441 0.172245 48.566758 -3.627726 3.106764 0.573431 -0.050617 0.073089 0.556465 -0.074749 0.122079 17.246913 -0.000428 0.000383 3004.355538 2388 21.307 0.304 2008-BLG-265 -
0050 17:50:35.72 -29:51:25.8 BLG100.6 136114 4546.336059 -0.794159 0.725246 16.840109 -3.233949 6.692403 0.668784 -0.238172 0.280861 0.155099 -0.085298 0.115763 17.350586 -0.000450 0.000452 3296.054887 2385 21.385 0.164 2008-BLG-091 -
0051 17:49:48.03 -30:07:55.2 BLG100.7 1685 3848.185076 -0.076414 0.075137 7.244355 -3.029638 4.607643 0.026923 -0.130490 0.221630 0.203161 -0.099700 0.295957 19.370070 -0.002321 0.002345 3187.249367 2387 99.999 9.999 2006-BLG-169 -
0052 17:49:53.68 -30:06:41.4 BLG100.7 3656 3067.533577 -0.058029 0.060313 65.879960 -1.034400 0.851868 0.293852 -0.006018 0.007396 0.712626 -0.017611 0.022597 15.893910 -0.000159 0.000167 15937.249768 2388 99.999 9.999 2004-BLG-009 -
0053 17:50:12.80 -30:08:36.2 BLG100.7 13649 4185.249686 -0.351450 0.380698 12.023415 -3.213170 4.628012 0.368762 -0.136962 0.216381 0.309627 -0.141082 0.301760 18.277332 -0.001016 0.001000 2815.168364 2256 99.999 9.999 2007-BLG-110 -
0054 17:50:25.28 -30:07:10.4 BLG100.7 19714 4727.564806 -0.108348 0.110109 10.619288 -1.734277 2.136640 0.354910 -0.108101 0.087765 0.580739 -0.173795 0.258667 17.996414 -0.000826 0.000899 3672.631828 2388 99.999 9.999 - -
0055 17:50:18.35 -30:05:53.0 BLG100.7 58012 4158.417712 -0.431991 0.429020 17.271092 -2.079650 3.793832 0.310632 -0.073169 0.107246 0.938885 -0.294530 0.245138 19.680144 -0.003593 0.003321 2497.694617 2384 99.999 9.999 - -
0056 17:50:35.23 -30:04:49.4 BLG100.7 65039 2436.100548 -0.135916 0.127067 8.272881 -1.759253 1.329072 0.468678 -0.240545 0.109405 0.186139 -0.055923 0.172175 16.435537 -0.000264 0.000253 4566.696353 2388 20.686 0.113 2002-BLG-139 -
0057 17:50:45.45 -30:04:14.3 BLG100.7 71162 2307.146322 -1.040138 1.862701 60.837707 -10.142984 11.304359 0.291223 -0.651513 0.204159 0.334165 -0.119489 0.229625 17.489304 -0.000626 0.000681 3231.252976 2386 21.306 0.267 2002-BLG-002 -
0058 17:50:59.28 -30:04:50.9 BLG100.7 77601 3266.292160 -0.170487 0.166891 56.924072 -2.855907 3.128224 0.253069 -0.020194 0.020057 0.468131 -0.042373 0.045542 17.505365 -0.000650 0.000678 4101.388196 1928 21.086 0.035 - -
0059 17:50:58.31 -30:04:04.0 BLG100.7 115524 4589.968035 -0.741077 0.674370 41.482484 -7.428104 11.967865 0.601373 -0.190525 0.212094 0.153008 -0.066846 0.106647 17.073752 -0.000475 0.000446 3786.995131 2178 20.740 0.292 2008-BLG-174 -
0060 17:50:52.12 -30:00:29.4 BLG100.7 145398 3144.959489 -0.572574 0.552478 34.704526 -5.083194 5.819098 0.523730 -0.115419 0.155755 0.558085 -0.167382 0.292624 18.369992 -0.001188 0.001208 3378.295748 2357 99.999 9.999 2004-BLG-227 -
0061 17:50:12.93 -30:17:00.4 BLG100.8 12274 4925.996177 -0.041845 0.047685 8.641709 -0.526781 0.642565 0.401932 -0.043135 0.043678 1.048403 -0.152437 0.164301 17.380848 -0.000463 0.000496 2768.809560 2383 21.739 0.329 2009-BLG-094 -
0062 17:50:30.95 -30:13:42.3 BLG100.8 62703 4314.031132 -0.271392 0.273952 50.281140 -6.014139 5.673210 0.277077 -0.038811 0.058548 0.089706 -0.015027 0.024683 16.642925 -0.000307 0.000340 4014.914413 2255 18.212 0.014 - -
0063 17:50:03.51 -30:11:12.0 BLG100.8 90668 4281.090190 -0.020396 0.019013 48.340299 -1.086313 1.055252 0.094517 -0.002874 0.003001 1.079298 -0.032253 0.032687 18.866125 -0.001721 0.001590 2414.679476 2388 99.999 9.999 2007-BLG-239 -
0064 17:50:43.61 -30:12:43.5 BLG100.8 111444 3413.446650 -0.231392 0.210735 17.120606 -3.572465 7.468276 0.054128 -0.031626 0.028326 0.619912 -0.257501 0.276298 18.840088 -0.002145 0.002256 4813.427341 2381 99.999 9.999 - -
0065 17:50:56.85 -30:11:24.4 BLG100.8 121795 3151.952465 -0.029105 0.025154 27.191693 -8.152371 15.407139 0.012736 -0.004979 0.007059 0.148812 -0.057755 0.081612 19.933775 -0.004745 0.004980 2523.573489 2352 99.999 9.999 - -
0066 17:50:36.77 -30:10:43.0 BLG100.8 142291 2490.175149 -0.049690 0.050887 17.829679 -0.372369 0.492357 0.342642 -0.016278 0.012705 0.948530 -0.056830 0.046177 16.980542 -0.000373 0.000345 3147.838660 2387 20.565 0.123 2002-BLG-269 -
0067 17:54:30.32 -30:06:31.8 BLG101.1 41718 3108.794560 -0.024238 0.021089 21.528214 -1.306319 1.063344 0.051896 -0.003071 0.004426 0.903555 -0.055694 0.080911 18.694257 -0.001752 0.001853 11166.096943 2408 20.642 0.245 2004-BLG-133 -
0068 17:54:35.98 -30:07:44.0 BLG101.1 47182 3069.647315 -0.009524 0.008459 4.422052 -0.146520 0.156785 0.278954 -0.018309 0.020806 0.899136 -0.059892 0.069709 15.887107 -0.000191 0.000182 13665.211029 1868 18.039 0.029 2004-BLG-060 -
0069 17:55:01.41 -30:06:19.4 BLG101.1 67442 2432.665959 -0.277622 0.288058 39.151588 -7.135602 10.688595 0.068252 -0.020502 0.023043 0.074619 -0.021079 0.024767 17.954399 -0.000875 0.000889 3626.858314 2225 20.298 0.116 2002-BLG-169 -
0070 17:53:42.99 -30:05:17.9 BLG101.1 77062 3592.104024 -0.022014 0.019570 6.865319 -0.297028 0.488071 0.168623 -0.015148 0.010917 1.086664 -0.110002 0.079514 19.080651 -0.002483 0.002440 71490.138378 2312 99.999 9.999 2005-BLG-458 -
0071 17:54:06.05 -30:04:53.1 BLG101.1 93881 2721.362850 -1.222211 1.220755 33.244218 -4.943156 9.354307 0.724844 -0.253299 0.199888 0.139324 -0.067642 0.078493 15.877978 -0.000152 0.000149 5978.980102 2412 18.263 0.024 - -
0072 17:54:14.78 -30:03:31.5 BLG101.1 109777 4154.812527 -0.637516 0.560013 12.929939 -2.195280 4.234934 0.305653 -0.205523 0.745784 0.737799 -0.324258 0.317923 19.252751 -0.002486 0.002458 3489.873864 2407 99.999 9.999 - -
0073 17:54:41.07 -30:04:21.7 BLG101.1 123804 3535.292937 -0.133106 0.133686 10.621309 -2.247983 3.064264 0.324101 -0.202484 0.138803 0.160917 -0.063666 0.114424 16.965136 -0.000358 0.000388 4274.086980 2413 18.788 0.044 2005-BLG-305 -
0074 17:54:37.22 -30:03:40.0 BLG101.1 126168 4368.403246 -0.041327 0.043387 5.814654 -0.717027 0.856085 0.188281 -0.039477 0.033043 0.782283 -0.152043 0.195045 18.641677 -0.001370 0.001456 9206.656886 2412 21.138 0.254 - -
0075 17:54:41.49 -30:04:53.5 BLG101.1 127243 3960.660542 -0.120585 0.130149 28.727793 -2.123247 2.760147 0.220543 -0.027482 0.026066 0.660815 -0.095682 0.094770 18.882475 -0.002027 0.001984 3770.012498 2411 20.575 0.120 2006-BLG-433 -
0076 17:54:59.71 -30:04:48.2 BLG101.1 142253 4260.959640 -0.542624 0.393464 4.938322 -1.297134 2.502573 0.000003 -0.169448 0.168921 0.349026 -0.214062 0.412975 17.311732 -0.000486 0.000496 3597.787408 2384 19.279 0.045 2007-BLG-289,2007-BLG-291 BLG103.6.701
0077 17:53:58.77 -30:02:51.5 BLG101.1 164129 4288.374487 -0.193112 0.181671 5.575418 -0.969130 2.107002 0.354223 -0.282266 0.821979 0.644136 -0.335195 0.369744 19.154587 -0.002130 0.002256 3123.597985 2411 99.999 9.999 - -
0078 17:54:29.18 -30:03:12.2 BLG101.1 189629 4618.339105 -0.082776 0.082870 283.724343 -129.070241 12.620347 0.090839 -0.004448 0.099307 0.078599 -0.004095 0.099722 16.268271 -0.001812 0.000357 54007.610818 2413 18.290 0.022 - -
0079 17:54:28.23 -30:02:36.4 BLG101.1 193007 2870.816835 -0.081240 0.076647 17.491763 -3.131672 5.005966 0.183962 -0.052844 0.049746 0.394170 -0.119771 0.140695 18.791075 -0.001660 0.001742 5806.382797 2413 20.665 0.187 - -
0080 17:54:43.40 -30:01:19.4 BLG101.1 203497 3821.931586 -0.018532 0.020659 14.029750 -0.838257 0.830924 0.064206 -0.005892 0.005105 0.470147 -0.035239 0.040281 19.340799 -0.002946 0.003034 4159.755827 2407 99.999 9.999 2006-BLG-115 -
0081 17:54:45.44 -30:01:30.0 BLG101.1 213415 4930.710517 -0.004896 0.004651 17.062742 -0.588280 0.624251 0.033360 -0.001316 0.001355 1.328965 -0.052496 0.055210 19.110152 -0.002719 0.002851 34529.187500 2406 99.999 9.999 - -
